BirthYear,animalGender,AnimalName,DogCount
1996,F,CLEOPATRA,8
1996,F,CLEOPATRA2,1
1996,F,CLINT,1
1996,F,CLIO,2
1996,F,CLOE,3
1996,F,CLOUD,1
1996,F,CO-CO,2
1996,F,CO-COA,1
1996,F,COCA,2
1996,F,COCCO,1
1996,F,COCO,67
1996,F,COCOA,16
1996,F,COCOCHANEL,1
1996,F,CODY,5
1996,F,COFFE,1
1996,F,COKEACOLA,1
1996,F,COLA,1
1996,F,COLD,2
1996,F,COLLEEN,2
1996,F,COLLIE,1
1996,F,CONAN,1
1996,F,CONCHITA,3
1996,F,CONNIE,2
1996,F,CONY,1
1996,F,COOKIE,40
1996,F,COOKIES,2
1996,F,COOKY,2
1996,F,COPPER,3
1996,F,COQUI,1
1996,F,CORDIAL,1
1996,F,CORDUROY,2
1996,F,COREY,2
1996,F,CORINNE,1
1996,F,CORKEY,1
1996,F,CORKI,1
1996,F,CORKIE,1
1996,F,CORKY,1
1996,F,CORKYBRAND,1
1996,F,CORONA,1
1996,F,CORY,1
1996,F,COSETTE,2
1996,F,COSMO,1
1996,F,COSSETTE,1
1996,F,COTTIE,2
1996,F,CRASH,1
1996,F,CREAM,2
1996,F,CREAMYFOXY,1
1996,F,CREME,1
1996,F,CRICKET,4
1996,F,CRISPY,1
1996,F,CRISSY,1
1996,F,CRISTAL,1
1996,F,CRISTINA,1
1996,F,CRYSTAL,19
1996,F,CUBA,1
1996,F,CUCA,1
1996,F,CUDDLES,7
1996,F,CUKY,1
1996,F,CUPCAKE,1
1996,F,CUPCAKES,1
1996,F,CURI,1
1996,F,CUTIE,2
1996,F,CYAN,1
1996,F,CYBER,1
1996,F,CYNDLE,1
1996,F,CYPRESS,1
1996,F,CYPRUS,1
1996,F,CYRIS,1
1996,F,CYRUS,1
1996,F,D.,1
1996,F,D.O.G.,1
1996,F,DAFFY,1
1996,F,DAHLILAH,1
1996,F,DAIQUIRI,2
1996,F,DAIS,1
1996,F,DAISEY,11
1996,F,DAISY,83
1996,F,DAISY.BURT,1
1996,F,DAISYSUSHI,1
1996,F,DAKOTA,15
1996,F,DALAI,2
1996,F,DALILAH,1
1996,F,DALLAS,9
1996,F,DALLE,1
1996,F,DAME,1
1996,F,DAMONA,1
1996,F,DANA,5
1996,F,DANCER,2
1996,F,DANGER,1
1996,F,DANIELLE,1
1996,F,DAPHNE,3
1996,F,DAPHNEY,1
1996,F,DAR-LIN',1
1996,F,DARBY,1
1996,F,DARCY,2
1996,F,DARLA,6
1996,F,DARLIN,1
1996,F,DARLING,1
1996,F,DARRA,1
1996,F,DASIY,1
1996,F,DAYMON,1
1996,F,DAYNA,1
1996,F,DAZEY,1
1996,F,DEANNA,1
1996,F,DECEMBER,1
1996,F,DEDE,2
1996,F,DEE-DEE,2
1996,F,DEE-OH-GEE,1
1996,F,DEEBOW,1
1996,F,DEJA,1
1996,F,DELIAH,1
1996,F,DELILAH,7
1996,F,DELLILAH,1
1996,F,DEMI,3
1996,F,DEMOLISH,1
1996,F,DEMON,1
1996,F,DEMONA,3
1996,F,DERGA,1
1996,F,DESIREE,1
1996,F,DESTINEY,1
1996,F,DESTINY,5
1996,F,DEVIL,1
1996,F,DIABOLIQUE,1
1996,F,DIAMANTE,1
1996,F,DIAMON,1
1996,F,DIAMOND,48
1996,F,DIAMONDGIR,1
1996,F,DIANA,2
1996,F,DIASY-MAY,1
1996,F,DICEY,1
1996,F,DIDI,1
1996,F,DIEMOND,1
1996,F,DIMAND,1
1996,F,DIMEN,1
1996,F,DINA,4
1996,F,DINDI,1
1996,F,DINGIN,1
1996,F,DINGO,5
1996,F,DIONNE,1
1996,F,DIVA,6
1996,F,DIXIE,13
1996,F,DO-DO,1
1996,F,DODI,1
1996,F,DOEY,1
1996,F,DOG,5
1996,F,DOLIA,1
1996,F,DOLLAR,1
1996,F,DOLLY,14
1996,F,DOMINIQUE,4
1996,F,DOMINO,1
1996,F,DONA,2
1996,F,DONNA,3
1996,F,DORA,1
1996,F,DOREN,2
1996,F,DORI,1
1996,F,DORIAN,2
1996,F,DOROTHY,1
1996,F,DOSOON,1
1996,F,DOT,5
1996,F,DOTTIE,8
1996,F,DOTTY,1
1996,F,DOUBLE,1
1996,F,DOUISA,1
1996,F,DOVE,1
1996,F,DOXY,1
1996,F,DREAMER,1
1996,F,DUCHESS,7
1996,F,DUCTHESS,1
1996,F,DUDKEY,1
1996,F,DUFFY,1
1996,F,DUKE,1
1996,F,DUMPLING,1
1996,F,DURGA,1
1996,F,DUSTER,2
1996,F,DUSTY,4
1996,F,DUTCHES,5
1996,F,DUTCHESS,8
1996,F,DUTCHESSJR,1
1996,F,DYNA,1
1996,F,DYNASTY,3
1996,F,EARTHA,1
1996,F,EAZY,1
1996,F,EBONI,3
1996,F,EBONIE,1
1996,F,EBONY,18
1996,F,EBONYMISTY,1
1996,F,EDEN,1
1996,F,EDGE,1
1996,F,EDNA,2
1996,F,EGG,1
1996,F,EGYPT,2
1996,F,EIRA,1
1996,F,ELEANOR,2
1996,F,ELEKTRA,2
1996,F,ELISABETH,1
1996,F,ELIZA,1
1996,F,ELIZABETH,2
1996,F,ELKE,2
1996,F,ELLA,8
1996,F,ELLAFITZGE,1
1996,F,ELLE,2
1996,F,ELLIE,2
1996,F,ELLY,2
1996,F,ELOISE,1
1996,F,ELSA,3
1996,F,ELSIE,7
1996,F,EMBA,2
1996,F,EMELY,1
1996,F,EMERALD,1
1996,F,EMERSON,1
1996,F,EMILIA,1
1996,F,EMILKA,1
1996,F,EMILY,6
1996,F,EMMA,26
1996,F,EMMA-JO-JO,1
1996,F,EMMY,1
1996,F,EPONINE,2
1996,F,ERENDIRA,1
1996,F,ERICA,1
1996,F,ERMAWHITNE,1
1996,F,ESMERADLA,1
1996,F,ESMERALDA,1
1996,F,ESTHER,1
1996,F,ESTRELITA,1
1996,F,ESTRELLA,2
1996,F,ESTRELLITA,1
1996,F,ETTA-JAMES,1
1996,F,EUROBA,1
1996,F,EVA,2
1996,F,EVE,3
1996,F,EWOK,1
1996,F,FAITH,6
1996,F,FANCY,1
1996,F,FANNIE,1
1996,F,FANNY,1
1996,F,FARGO,3
1996,F,FARLEY,1
1996,F,FASTA,1
1996,F,FAUNA,1
1996,F,FAY,1
1996,F,FAY-FAY,1
1996,F,FAYE,2
1996,F,FEBBY,2
1996,F,FEEBEE,1
1996,F,FEFE,1
1996,F,FEISTY,1
1996,F,FELLY,3
1996,F,FELONIE,1
1996,F,FELONY,2
1996,F,FENCY,1
1996,F,FENDI,2
1996,F,FENRIS,1
1996,F,FEO,1
1996,F,FERBIE,1
1996,F,FERGIE,2
1996,F,FIBI,1
1996,F,FIDGET,1
1996,F,FIESTY,2
1996,F,FIFI,9
1996,F,FIG,1
1996,F,FIGA,1
1996,F,FIONA,4
1996,F,FISTIK,1
1996,F,FLAP,1
1996,F,FLEKKIE,1
1996,F,FLOPPY,1
1996,F,FLOPSI,2
1996,F,FLORA,2
1996,F,FLORANCE,1
1996,F,FLOSSIE,1
1996,F,FLUFFY,14
1996,F,FOKSY,1
1996,F,FOO,1
1996,F,FOXI,1
1996,F,FOXIE,4
1996,F,FOXXI,1
1996,F,FOXXIE,2
1996,F,FOXXY,2
1996,F,FOXY,38
1996,F,FRAGGLE,1
1996,F,FRAN,2
1996,F,FRANCES,4
1996,F,FRANCIS,1
1996,F,FRANCOIS,1
1996,F,FRAULINE,1
1996,F,FRECKLES,6
1996,F,FREEDOM,1
1996,F,FREROSE,1
1996,F,FRESHY,2
1996,F,FREUD,1
1996,F,FRICK,1
1996,F,FRIDA,4
1996,F,FRIDAY,2
1996,F,FRIEDA,1
1996,F,FRIENDLY,1
1996,F,FRISKIE,1
1996,F,FRISKY,1
1996,F,FRITZ,2
1996,F,FROST,1
1996,F,FROSTY,1
1996,F,FU,1
1996,F,FUDGE,6
1996,F,FUJI,2
1996,F,FUNNY,1
1996,F,GABBY,4
1996,F,GABI,1
1996,F,GABRIELE,1
1996,F,GABRIELLA,1
1996,F,GABRIELLE,1
1996,F,GABY,1
1996,F,GADGET,1
1996,F,GALINDA,1
1996,F,GAMINE,1
1996,F,GANDHI,1
1996,F,GAYA,3
1996,F,GAYNOR,1
1996,F,GAYSHA,1
1996,F,GEISHAGIRL,1
1996,F,GEMINI,1
1996,F,GENA,1
1996,F,GENESIS,3
1996,F,GENEVA,1
1996,F,GENIA,1
1996,F,GENIE,2
1996,F,GEORGI,1
1996,F,GEORGIA,5
1996,F,GEORGIE,1
1996,F,GEORGIEMAE,1
1996,F,GERALDINE,2
1996,F,GERRI,1
1996,F,GERRY,1
1996,F,GERTRUDE,2
1996,F,GETRUDE,1
1996,F,GETTAVESTA,1
1996,F,GHIA,1
1996,F,GI,1
1996,F,GIANNA,1
1996,F,GIDGET,6
1996,F,GIGI,14
1996,F,GILDA,1
1996,F,GINA,7
1996,F,GINGER,72
1996,F,GINGHAM,1
1996,F,GINGIN,1
1996,F,GINNY,1
1996,F,GINSENG,1
1996,F,GIOTTO,1
1996,F,GIOVANA,1
1996,F,GIPSY,1
1996,F,GIRL,1
1996,F,GIRLFRIEND,1
1996,F,GIRLIE,1
1996,F,GISELLE,4
1996,F,GIULIA,1
1996,F,GIZMO,7
1996,F,GLADIOLA,1
1996,F,GLADYS,1
1996,F,GO-GO,1
1996,F,GOBO,1
1996,F,GOLDEE,1
1996,F,GOLDIE,15
1996,F,GOLDY,1
1996,F,GOOFY,1
1996,F,GORGEOUS,1
1996,F,GOSSY,1
1996,F,GOTHAM'S,1
1996,F,GRACE,2
1996,F,GRACELAND,1
1996,F,GRACIE,13
1996,F,GRADY,2
1996,F,GRATEREAUX,2
1996,F,GREENIE,1
1996,F,GRETA,4
1996,F,GRETCHEN,1
1996,F,GRETEL,1
1996,F,GRETZKY,1
1996,F,GRIZZLY,1
1996,F,GRUSHA,2
1996,F,GUCCI,1
1996,F,GUIDO,3
1996,F,GUINESS,1
1996,F,GUINNES,1
1996,F,GUINNESS,3
1996,F,GURLIE,1
1996,F,GWENDOLYN,2
1996,F,GWYNEVERE,1
1996,F,GYPSY,17
1996,F,GYPSYQUEEN,1
1996,F,HABIBI,1
1996,F,HAILEY,1
1996,F,HAILY,1
1996,F,HALEY,4
1996,F,HALLEY,1
1996,F,HANNA,3
1996,F,HANNAH,8
1996,F,HANNAII,1
1996,F,HAPPY,3
1996,F,HARLEY,7
1996,F,HARLOW,1
1996,F,HARMONY,1
1996,F,HARRIET,3
1996,F,HARRIETPIG,2
1996,F,HARU-KO,1
1996,F,HARUKI,1
1996,F,HATTIE,2
1996,F,HAZEL,15
1996,F,HEARTY,1
1996,F,HEATHER,3
1996,F,HEFTY,1
1996,F,HEIDE,1
1996,F,HEIDI,17
1996,F,HEIDIE,2
1996,F,HENESSEY,1
1996,F,HENNESSEY,2
1996,F,HENNESSIE,1
1996,F,HENNESSY,3
1996,F,HERA,2
1996,F,HERRA,1
1996,F,HERSHEY,3
1996,F,HILDA,1
1996,F,HILLARY,1
1996,F,HOL,1
1996,F,HOLIDAY,1
1996,F,HOLLI,1
1996,F,HOLLIE,2
1996,F,HOLLINGER,1
1996,F,HOLLY,15
1996,F,HOLLYWOOD,1
1996,F,HOMICIDE,2
1996,F,HONEY,31
1996,F,HONEYBEE,1
1996,F,HONEYDON'T,1
1996,F,HONOR,1
1996,F,HOOVER,1
1996,F,HOPE,4
1996,F,HOPPY,1
1996,F,HUANG,1
1996,F,HUNTER,1
1996,F,HURRICANE,2
1996,F,HUSH,1
1996,F,HUSTLER,1
1996,F,HYONEE,1
1996,F,ICE,1
1996,F,ICHI-BAN,1
1996,F,ICHI-BON,1
1996,F,IGLOO,1
1996,F,IGNATIUS,1
1996,F,IMAGE,1
1996,F,IMAJA,1
1996,F,IMAN,2
1996,F,IMANI,2
1996,F,INDIA,1
1996,F,INDY,1
1996,F,INDY-LYN,1
1996,F,INI,1
1996,F,INKY,1
1996,F,IPOONEE,1
1996,F,ISABELLA,5
1996,F,ISIS,7
1996,F,ISUM,1
1996,F,ITCHY,1
1996,F,ITSY-BITSY,1
1996,F,IVANA,1
1996,F,IVORY,4
1996,F,IXTAPA,1
1996,F,IZZY,1
1996,F,JACK,1
1996,F,JACKIE,12
1996,F,JACKIELYNN,1
1996,F,JACKSON,1
1996,F,JACKY,1
1996,F,JACQUELINE,1
1996,F,JADA,3
1996,F,JADE,13
1996,F,JADEH,1
1996,F,JADY,1
1996,F,JADZIA,1
1996,F,JAKY,1
1996,F,JAM,2
1996,F,JAMAICA,1
1996,F,JAMIE,4
1996,F,JAMPA,1
1996,F,JANE,4
1996,F,JANERUSSEL,1
1996,F,JANG,1
1996,F,JANIM,3
1996,F,JANIS,2
1996,F,JASMIN,4
1996,F,JASMINE,28
1996,F,JASMINEJAZ,1
1996,F,JASMINS,1
1996,F,JASPER,4
1996,F,JAWS,1
1996,F,JAX,2
1996,F,JAY,1
1996,F,JAY-JAY,1
1996,F,JAYDA,1
1996,F,JAYRA,1
1996,F,JAZ,1
1996,F,JAZAMINE,1
1996,F,JAZMIN,2
1996,F,JAZZ,17
1996,F,JAZZIE,2
1996,F,JAZZY,2
1996,F,JEALONY,1
1996,F,JEANA,2
1996,F,JEANNIE,1
1996,F,JELLYBEAN,1
1996,F,JEM,1
1996,F,JEMIMA,1
1996,F,JEMMA,1
1996,F,JENA,1
1996,F,JENNA,1
1996,F,JENNI,1
1996,F,JENNIE,2
1996,F,JENNIFER,2
1996,F,JENNY,12
1996,F,JERAR,1
1996,F,JERSEY,2
1996,F,JESICA,1
1996,F,JESSE,13
1996,F,JESSEJAMES,1
1996,F,JESSICA,8
1996,F,JESSIE,24
1996,F,JESSIEJANE,1
1996,F,JETTA,1
1996,F,JEWEL,5
1996,F,JEWELS,1
1996,F,JEZABELLE,2
1996,F,JEZEBEL,4
1996,F,JILLIAN,2
1996,F,JILLY,1
1996,F,JINA,1
1996,F,JINCO,1
1996,F,JINGLELS,1
1996,F,JINGLES,1
1996,F,JINNIE,1
1996,F,JINX,1
1996,F,JO-JO,1
1996,F,JOAN,1
1996,F,JOCELYN,2
1996,F,JODI,1
1996,F,JODY,4
1996,F,JOESPHINE,2
1996,F,JOHN,1
1996,F,JOHNNIE,1
1996,F,JOLIE,3
1996,F,JONES,1
1996,F,JONKA,1
1996,F,JORDAN,1
1996,F,JOREE,1
1996,F,JOSEPHINE,3
1996,F,JOSIE,3
1996,F,JOSY,1
1996,F,JOY,7
1996,F,JUANITA,1
1996,F,JUBILLE,1
1996,F,JUDITH,1
1996,F,JUDY,2
1996,F,JUJY,1
1996,F,JULIA,2
1996,F,JULIE,2
1996,F,JULIET,3
1996,F,JULIETTE,1
1996,F,JULLIE,1
1996,F,JUMBO,1
1996,F,JUMPI,1
1996,F,JUNE,4
1996,F,JUNIOR,1
1996,F,JUNO,1
1996,F,JUSTICE,1
1996,F,K-9,1
1996,F,K-NINE,1
1996,F,K.C.,2
1996,F,K.D.,2
1996,F,KA,1
1996,F,KA-INA,1
1996,F,KABY,1
1996,F,KACEY,1
1996,F,KACIE,1
1996,F,KAHLUA,3
1996,F,KAIA,1
1996,F,KAIH,1
1996,F,KAILEY,2
1996,F,KAINA,3
1996,F,KAJSA,1
1996,F,KALEE,1
1996,F,KALEY,1
1996,F,KALI,3
1996,F,KALUHA,2
1996,F,KAMALANI,1
1996,F,KAMMIE,1
1996,F,KAMMY,1
1996,F,KANDI,1
1996,F,KANDIE,1
1996,F,KANE,1
1996,F,KANOOK,1
1996,F,KARA,1
1996,F,KARAMEL,1
1996,F,KAREN,1
1996,F,KARINA,2
1996,F,KARUSHKA,2
1996,F,KARY,1
1996,F,KASANDRA,1
1996,F,KASEY,3
1996,F,KASHA,1
1996,F,KASPER,1
1996,F,KASY,1
1996,F,KATANA,1
1996,F,KATHY,3
1996,F,KATIE,15
1996,F,KATO,1
1996,F,KATRYNA,2
1996,F,KATY,1
1996,F,KATYE,1
1996,F,KAY,1
1996,F,KAYA,4
1996,F,KAYCEE,1
1996,F,KAYLA,9
1996,F,KAYLER,1
1996,F,KAYSIE,1
1996,F,KC,4
1996,F,KEA,1
1996,F,KEANI,1
1996,F,KEEBLER,1
1996,F,KEENA,2
1996,F,KEIKO,1
1996,F,KEIKY,1
1996,F,KEISHA,1
1996,F,KEKE,2
1996,F,KELLI,2
1996,F,KELLIE,1
1996,F,KELLY,12
1996,F,KELSEY,1
1996,F,KELSIE,1
1996,F,KELTE,1
1996,F,KENNEDY,2
1996,F,KENYA,3
1996,F,KEPPIE,3
1996,F,KERI,1
1996,F,KERRY,1
1996,F,KESHA,1
1996,F,KESHET,2
1996,F,KETTY,1
1996,F,KEVINBARRY,1
1996,F,KEYLA,1
1996,F,KEYLIA,1
1996,F,KIA,3
1996,F,KIAYA,1
1996,F,KIBBLES,1
1996,F,KIBY,1
1996,F,KICHE,1
1996,F,KIKA,1
1996,F,KIKI,6
1996,F,KIKIT,1
1996,F,KIKIWIKI,1
1996,F,KILLARNY,1
1996,F,KILLER,1
1996,F,KILO,1
1996,F,KIM,3
1996,F,KIMBA,2
1996,F,KIMBERLY,6
1996,F,KIMBO,1
1996,F,KIMI,1
1996,F,KIMMY,1
1996,F,KINAKO,1
1996,F,KING,3
1996,F,KINGLLA,3
1996,F,KIRA,4
1996,F,KIRSA,1
1996,F,KISH-MISH,1
1996,F,KISHA,1
1996,F,KISMET,1
1996,F,KISS,1
1996,F,KISSES,2
1996,F,KITA,4
1996,F,KITIANA,1
1996,F,KITKAT,1
1996,F,KITRY,1
1996,F,KITTY,2
1996,F,KIVA,1
1996,F,KIZZY,1
1996,F,KLAUS,1
1996,F,KLECKO,1
1996,F,KNICKERS,2
1996,F,KNICKIE,1
1996,F,KNOPA,1
1996,F,KNOTS,1
1996,F,KNUCKLEZ,1
1996,F,KOA,1
1996,F,KOBE,4
1996,F,KOBI,1
1996,F,KODKYE,1
1996,F,KOJI,1
1996,F,KOKI,1
1996,F,KOKO,7
1996,F,KOKOMO,2
1996,F,KONA,2
1996,F,KOOCHIE,1
1996,F,KOREA,1
1996,F,KORI,1
1996,F,KOSAI,1
1996,F,KOUKLA,1
1996,F,KRAMER,2
1996,F,KRISTA,3
1996,F,KRISTAL,1
1996,F,KRISTY,3
1996,F,KSUSHA,1
1996,F,KUJANEY,2
1996,F,KUJO,1
1996,F,KUKLA,3
1996,F,KUKY,1
1996,F,KURUP,1
1996,F,KURUPT,1
1996,F,KUUMBA,1
1996,F,KUZY,1
1996,F,KYA,2
1996,F,KYLA,2
1996,F,KYMBA,2
1996,F,KYRHA,1
1996,F,LA,2
1996,F,LACE,1
1996,F,LACES,1
1996,F,LACEY,5
1996,F,LACY,8
1996,F,LADA,2
1996,F,LADIE,3
1996,F,LADY,154
1996,F,LADY_BRETT,1
1996,F,LADYGEORGE,1
1996,F,LADYGODIVA,1
1996,F,LADYMAXINE,1
1996,F,LADYTIFFAN,1
1996,F,LAI,1
1996,F,LAILA,1
1996,F,LAJAO,2
1996,F,LALA,3
1996,F,LAMB,1
1996,F,LAMBCHOP,1
1996,F,LAMBCHOPS,1
1996,F,LAMPSI,1
1996,F,LANA,3
1996,F,LANIE,1
1996,F,LASER,1
1996,F,LASSIE,4
1996,F,LATTE,1
1996,F,LAURENLADY,1
1996,F,LAY,1
1996,F,LAYKA,1
1996,F,LAYLA,4
1996,F,LAZY,1
1996,F,LEA,1
1996,F,LEAH,4
1996,F,LEEDA,2
1996,F,LEEHO,1
1996,F,LEESA,1
1996,F,LEGACY,1
1996,F,LEICA,1
1996,F,LEIDY,1
1996,F,LEILA,1
1996,F,LELEE,1
1996,F,LENA,2
1996,F,LENNEX,1
1996,F,LENNY,1
1996,F,LEVANA,1
1996,F,LEXI,4
1996,F,LEXIE,3
1996,F,LEXINGTON,1
1996,F,LEXIS,1
1996,F,LEXUS,23
1996,F,LEXXI,1
1996,F,LEXY,2
1996,F,LHASA,1
1996,F,LIBBY,4
1996,F,LIBRA,3
1996,F,LICORICE,3
1996,F,LIGHNING,1
1996,F,LIGHTNESS,1
1996,F,LIGHTNING,1
1996,F,LIKA,1
1996,F,LIL,2
1996,F,LILA,4
1996,F,LILI,3
1996,F,LILLIE,2
1996,F,LILLIPUT,1
1996,F,LILLY,7
1996,F,LILO,1
1996,F,LILY,27
1996,F,LINA,1
1996,F,LINCOLN,1
1996,F,LINDA,9
1996,F,LINDY,2
1996,F,LING,1
1996,F,LISA,2
1996,F,LISA-MARIE,1
1996,F,LIT,1
1996,F,LITTLE,7
1996,F,LITTLEBABY,1
1996,F,LITTLEBUDD,1
1996,F,LITTLEFOOT,1
1996,F,LITTLEGIRL,2
1996,F,LITTLELULU,1
1996,F,LITTLESHEB,1
1996,F,LIU,1
1996,F,LIVIA,2
1996,F,LIZ,1
1996,F,LIZZIE,3
1996,F,LOBA,1
1996,F,LOCA,1
1996,F,LOGAN,2
1996,F,LOIS,1
1996,F,LOKEY,1
1996,F,LOLA,29
1996,F,LOLITA,5
1996,F,LOLLA,1
1996,F,LORETTA,1
1996,F,LOTA,2
1996,F,LOU,6
1996,F,LOU-LOU,1
1996,F,LOUISE,2
1996,F,LOUY,1
1996,F,LOVELY,1
1996,F,LOXXYFOXXY,1
1996,F,LU,1
1996,F,LU-LU,1
1996,F,LUCA,2
1996,F,LUCI,1
1996,F,LUCIA,2
1996,F,LUCIE,3
1996,F,LUCILLE,1
1996,F,LUCKI,1
1996,F,LUCKY,47
1996,F,LUCY,84
1996,F,LUCYDOOLEY,1
1996,F,LUIZA,1
1996,F,LUKA,2
1996,F,LULA,2
1996,F,LULI,2
1996,F,LULU,31
1996,F,LUMPY,1
1996,F,LUNA,24
1996,F,LUPA,1
1996,F,LUPE,1
1996,F,LUXIE,1
1996,F,LUZERO,1
1996,F,LYKA,1
1996,F,LYLA,1
1996,F,M.SHNOOKEE,1
1996,F,MABEL,5
1996,F,MABLE,3
1996,F,MACGYVER,1
1996,F,MACHA,1
1996,F,MACKEY,1
1996,F,MACY,2
1996,F,MADDAM,1
1996,F,MADDIE,3
1996,F,MADDY,2
1996,F,MADELINE,2
1996,F,MADISON,18
1996,F,MADUSA,2
1996,F,MADUZA,1
1996,F,MAFI,1
1996,F,MAFIA,1
1996,F,MAGGIE,62
1996,F,MAGGIEMAYE,1
1996,F,MAGGY,1
1996,F,MAGOO,1
1996,F,MAHOGANY,2
1996,F,MAI,2
1996,F,MAIDYN,1
1996,F,MAISIE,1
1996,F,MAISY,2
1996,F,MAIZY-BIRD,1
1996,F,MAJAESTIC,1
1996,F,MAJESTIC,2
1996,F,MAKEDA,1
1996,F,MAKI,2
1996,F,MAKITA,2
1996,F,MALA,1
1996,F,MALEY,1
1996,F,MALLYWINTE,1
1996,F,MALTA,2
1996,F,MAMA,6
1996,F,MAMILINDA,1
1996,F,MANDEE,1
1996,F,MANDY,7
1996,F,MANHATTAN,1
1996,F,MANIWA,1
1996,F,MANUELA,1
1996,F,MANY,1
1996,F,MAO,1
1996,F,MAPLE,2
1996,F,MARDA,2
1996,F,MARE,2
1996,F,MARGO,1
1996,F,MARGOT,3
1996,F,MARI,1
1996,F,MARIAH,1
1996,F,MARIE,3
1996,F,MARINA,1
1996,F,MARLA,1
1996,F,MARLEY,1
1996,F,MARMADUKE,1
1996,F,MARS,2
1996,F,MARTA,1
1996,F,MARTINI,2
1996,F,MARY,1
1996,F,MARYLOU,1
1996,F,MASCARA,1
1996,F,MASHA,2
1996,F,MASON,1
1996,F,MATHILDA,1
1996,F,MATI,2
1996,F,MATILDA,5
1996,F,MATILOLA,1
1996,F,MATTE,1
1996,F,MATTESON,1
1996,F,MATTIE,2
1996,F,MAUDE,2
1996,F,MAUREEN,1
1996,F,MAVIS,1
1996,F,MAX,4
1996,F,MAXCEE,2
1996,F,MAXFLOWER,1
1996,F,MAXI,11
1996,F,MAXIE,15
1996,F,MAXIMA,1
1996,F,MAXINE,11
1996,F,MAXXIE,1
1996,F,MAXY,2
1996,F,MAY,1
1996,F,MAYA,5
1996,F,MAYDAY,1
1996,F,MAZY,1
1996,F,MEAKA,1
1996,F,MECCA,4
1996,F,MEDINA,1
1996,F,MEDUSA,1
1996,F,MEE,1
1996,F,MEENA,1
1996,F,MEG,1
1996,F,MEGA,1
1996,F,MEGAN,3
1996,F,MEGGIE,3
1996,F,MEGHAN,1
1996,F,MEGILLAH,1
1996,F,MEI-MEI,1
1996,F,MEISHA,1
1996,F,MEKKA,1
1996,F,MELBA,3
1996,F,MELISSA,2
1996,F,MELODY,1
1996,F,MEME,2
1996,F,MEMPHIS,2
1996,F,MERCEDES,6
1996,F,MIA,8
1996,F,MIA-SARAH,1
1996,F,MICA,1
1996,F,MICHAELA,1
1996,F,MICHELLE,4
1996,F,MICHIE,1
1996,F,MICKEY,6
1996,F,MICKI,1
1996,F,MICKIE,1
1996,F,MICROPUFFY,1
1996,F,MIDDY,1
1996,F,MIDGE,1
1996,F,MIDNIGHT,16
1996,F,MIDNITE,2
1996,F,MIEKA,1
1996,F,MIKA,6
1996,F,MIKI,1
1996,F,MIKO,1
1996,F,MILLIE,7
1996,F,MILO,2
1996,F,MILQUE,1
1996,F,MIMI,13
1996,F,MIMI-BOUNCE,1
1996,F,MINA,8
1996,F,MINAMONSTA,1
1996,F,MINDY,9
1996,F,MINI,2
1996,F,MINNE,1
1996,F,MINNIE,19
1996,F,MINUIT,1
1996,F,MIOSHA,1
1996,F,MIRACLE,2
1996,F,MIRANDA,4
1996,F,MISCHA,1
1996,F,MISHA,2
1996,F,MISS,9
1996,F,MISSIE,1
1996,F,MISSIVE,1
1996,F,MISSSHADOW,1
1996,F,MISSSNORES,1
1996,F,MISSY,57
1996,F,MISSYGARIC,1
1996,F,MISTIC,1
1996,F,MISTIK,1
1996,F,MISTY,31
1996,F,MITSI,2
1996,F,MITSY,3
1996,F,MITZI,1
1996,F,MITZY,3
1996,F,MOAGLY,1
1996,F,MOCHA,9
1996,F,MOESHA,1
1996,F,MOET,4
1996,F,MOLLIE,7
1996,F,MOLLY,42
1996,F,MOLLYMALON,1
1996,F,MOLLYSWANN,1
1996,F,MOMY,1
1996,F,MONA,4
1996,F,MONEY,1
1996,F,MONEYPENNY,1
1996,F,MONICA,3
1996,F,MONINA,1
1996,F,MONIQUE,1
1996,F,MONJCHI,1
1996,F,MONKEY,1
1996,F,MONTE,1
1996,F,MOO,1
1996,F,MOOKIE,8
1996,F,MOON,3
1996,F,MOONBEAN,1
1996,F,MORENA,2
1996,F,MORGAN,7
1996,F,MORTISHA,1
1996,F,MOSEKA,1
1996,F,MOTAS,1
1996,F,MOTAS-NIE.,1
1996,F,MOTHER,1
1996,F,MOTIE,1
1996,F,MOUSCHI,1
1996,F,MOZART,1
1996,F,MRS.,1
1996,F,MS.,5
1996,F,MS.ELBE,1
1996,F,MS.FUJI,1
1996,F,MU,1
1996,F,MUCHIE,1
1996,F,MUFFIN,11
1996,F,MUFFY,4
1996,F,MUGSY,1
1996,F,MUNCHKIN,4
1996,F,MUNECA,7
1996,F,MURDER,1
1996,F,MURLAY,1
1996,F,MURPHEE,1
1996,F,MURPHY,4
1996,F,MUSH,1
1996,F,MUSKIE,1
1996,F,MUSZKA,1
1996,F,MUZHMA,1
1996,F,MUZZY,1
1996,F,MY,1
1996,F,MYA,1
1996,F,MYRTLE,2
1996,F,MYSTERY,2
1996,F,MYSTIC,2
1996,F,MYSTIE,1
1996,F,MYSTIQUE,1
1996,F,MYSTISTARR,1
1996,F,N'DIA,1
1996,F,N.A,2
1996,F,N.A.,3
1996,F,NADDIA,1
1996,F,NADYA,2
1996,F,NAGNOLIA,1
1996,F,NAJHILDA,1
1996,F,NAKITA,1
1996,F,NALA,29
1996,F,NALAH,1
1996,F,NAME NOT PROVIDED,33
1996,F,NANA,3
